platform,program,dataset_group,source_keyword,youtube_query,dataset_start,dataset_end,video_id,video_url,video_title,video_description,video_channel_id,video_channel_title,video_published_at,video_view_count,video_like_count,video_comment_count,comment_id,comment_text,comment_author,comment_author_channel_id,comment_published_at,comment_updated_at,comment_like_count,is_reply,is_video_in_range,is_comment_in_range
youtube,Magang Berdampak,Magang_Berdampak_awal,Magang Berdampak MSIB,Magang Berdampak MSIB,2025-06-16T00:00:00Z,2026-06-23T23:59:59Z,Jz6Qk0pOsvk,https://www.youtube.com/watch?v=Jz6Qk0pOsvk,Menaker Beberkan Syarat & Ketentuan Program Magang Fresh Graduate 2025,"Pemerintah menyampaikan perkembangan program paket kebijakan ekonomi dan insentif 2025 untuk menjaga pertumbuhan ekonomi RI yang meliputi 8 Program Akselerasi Program 2025, 4 Program dilanjutkan di 2026 dan 5 Program Peneyrapan Tenaga Kerja


Terkait program magang fresh graduate yang penfdaftarannya dimulai 15 Oktober 2025, Menaker Yassierli mengatakan bahwa program ini menargetkan lulusan yang baru lulus dalam 1 tahun terakhir. 

Program Magang lulusan sarjana ini dibatasi maksimum 6 bulan yang dapat diakses lewat platform SIAPkerja


Selengkapnya saksikan Breaking News, CNBC Indonesia (Rabu, 01/10/2025)


 Terus ikuti berita ekonomi bisnis dan analisis mendalam hanya di https://www.cnbcindonesia.com/. 

CNBC Indonesia terafiliasi dengan CNBC Internasional dan beroperasi di bawah grup Transmedia dan tergabung bersama Trans TV, Trans7, Detikcom, Transvision, CNN Indonesia dan CNN Indonesia.com. 

CNBC Indonesia dapat dinikmati melalui tayangan Transvision channel 805 atau streaming melalui aplikasi CNBC Indonesia yang dapat di download di playstore atau iOS.

Follow us on social: Twitter: https://twitter.com/cnbcindonesia

Facebook Page: https://www.facebook.com/CNBCIndonesia/

Instagram: https://www.instagram.com/cnbcindonesia/
https://www.instagram.com/cuap_cuan/

Tiktok: https://bit.ly/38BYtJx

Spotify: https://spoti.fi/2BR7KkT",UCGN9JsnkvK05v2lnTI_-uGA,CNBC Indonesia,2025-10-01T06:58:57Z,10938,117,31,UgxnnLn6OKynU8oFr5x4AaABAg,"Udh 1 bulan d masukin lamaran, tp tak kunjung ada panggilan test, apa ini sekedar gimmik?? Atau di utamakan para famili kolega dekat dulu?? Semoga ada sidak thd jalannya pelaksanaan seleksinya agar fair..",@TheSaint71-h5q,UCPqJbP5amoybqg2_VA9AyEw,2025-11-14T02:31:11Z,2025-11-14T02:31:11Z,0,false,true,true
youtube,Magang Berdampak,Magang_Berdampak_awal,Magang Berdampak MSIB,Magang Berdampak MSIB,2025-06-16T00:00:00Z,2026-06-23T23:59:59Z,Jz6Qk0pOsvk,https://www.youtube.com/watch?v=Jz6Qk0pOsvk,Menaker Beberkan Syarat & Ketentuan Program Magang Fresh Graduate 2025,"Pemerintah menyampaikan perkembangan program paket kebijakan ekonomi dan insentif 2025 untuk menjaga pertumbuhan ekonomi RI yang meliputi 8 Program Akselerasi Program 2025, 4 Program dilanjutkan di 2026 dan 5 Program Peneyrapan Tenaga Kerja


Terkait program magang fresh graduate yang penfdaftarannya dimulai 15 Oktober 2025, Menaker Yassierli mengatakan bahwa program ini menargetkan lulusan yang baru lulus dalam 1 tahun terakhir. 

Program Magang lulusan sarjana ini dibatasi maksimum 6 bulan yang dapat diakses lewat platform SIAPkerja


Selengkapnya saksikan Breaking News, CNBC Indonesia (Rabu, 01/10/2025)


 Terus ikuti berita ekonomi bisnis dan analisis mendalam hanya di https://www.cnbcindonesia.com/. 

CNBC Indonesia terafiliasi dengan CNBC Internasional dan beroperasi di bawah grup Transmedia dan tergabung bersama Trans TV, Trans7, Detikcom, Transvision, CNN Indonesia dan CNN Indonesia.com. 

CNBC Indonesia dapat dinikmati melalui tayangan Transvision channel 805 atau streaming melalui aplikasi CNBC Indonesia yang dapat di download di playstore atau iOS.

Follow us on social: Twitter: https://twitter.com/cnbcindonesia

Facebook Page: https://www.facebook.com/CNBCIndonesia/

Instagram: https://www.instagram.com/cnbcindonesia/
https://www.instagram.com/cuap_cuan/

Tiktok: https://bit.ly/38BYtJx

Spotify: https://spoti.fi/2BR7KkT",UCGN9JsnkvK05v2lnTI_-uGA,CNBC Indonesia,2025-10-01T06:58:57Z,10938,117,31,Ugzd0zrHuD-R_BZmg_l4AaABAg,Y sama saja klo utk fresh graduate..satu tahun terakhir setelah kuliah..yg nganggur itu banyak pak,@andikurniawan8365,UCU3eW3uv2cv4zJsOIZKpkEw,2025-11-07T07:50:44Z,2025-11-07T07:50:44Z,0,false,true,true
youtube,Magang Berdampak,Magang_Berdampak_awal,Magang Berdampak MSIB,Magang Berdampak MSIB,2025-06-16T00:00:00Z,2026-06-23T23:59:59Z,Jz6Qk0pOsvk,https://www.youtube.com/watch?v=Jz6Qk0pOsvk,Menaker Beberkan Syarat & Ketentuan Program Magang Fresh Graduate 2025,"Pemerintah menyampaikan perkembangan program paket kebijakan ekonomi dan insentif 2025 untuk menjaga pertumbuhan ekonomi RI yang meliputi 8 Program Akselerasi Program 2025, 4 Program dilanjutkan di 2026 dan 5 Program Peneyrapan Tenaga Kerja


Terkait program magang fresh graduate yang penfdaftarannya dimulai 15 Oktober 2025, Menaker Yassierli mengatakan bahwa program ini menargetkan lulusan yang baru lulus dalam 1 tahun terakhir. 

Program Magang lulusan sarjana ini dibatasi maksimum 6 bulan yang dapat diakses lewat platform SIAPkerja


Selengkapnya saksikan Breaking News, CNBC Indonesia (Rabu, 01/10/2025)


 Terus ikuti berita ekonomi bisnis dan analisis mendalam hanya di https://www.cnbcindonesia.com/. 

CNBC Indonesia terafiliasi dengan CNBC Internasional dan beroperasi di bawah grup Transmedia dan tergabung bersama Trans TV, Trans7, Detikcom, Transvision, CNN Indonesia dan CNN Indonesia.com. 

CNBC Indonesia dapat dinikmati melalui tayangan Transvision channel 805 atau streaming melalui aplikasi CNBC Indonesia yang dapat di download di playstore atau iOS.

Follow us on social: Twitter: https://twitter.com/cnbcindonesia

Facebook Page: https://www.facebook.com/CNBCIndonesia/

Instagram: https://www.instagram.com/cnbcindonesia/
https://www.instagram.com/cuap_cuan/

Tiktok: https://bit.ly/38BYtJx

Spotify: https://spoti.fi/2BR7KkT",UCGN9JsnkvK05v2lnTI_-uGA,CNBC Indonesia,2025-10-01T06:58:57Z,10938,117,31,Ugxv1e_XkaC6p1fU_5p4AaABAg,Cara daftarnya gimana,@WawaWawa-ij5kx,UCmF5CB2K3ZP9U1OJQh2y4kA,2025-10-14T11:22:03Z,2025-10-14T11:22:03Z,1,false,true,true
youtube,Magang Berdampak,Magang_Berdampak_awal,Magang Berdampak MSIB,Magang Berdampak MSIB,2025-06-16T00:00:00Z,2026-06-23T23:59:59Z,Jz6Qk0pOsvk,https://www.youtube.com/watch?v=Jz6Qk0pOsvk,Menaker Beberkan Syarat & Ketentuan Program Magang Fresh Graduate 2025,"Pemerintah menyampaikan perkembangan program paket kebijakan ekonomi dan insentif 2025 untuk menjaga pertumbuhan ekonomi RI yang meliputi 8 Program Akselerasi Program 2025, 4 Program dilanjutkan di 2026 dan 5 Program Peneyrapan Tenaga Kerja


Terkait program magang fresh graduate yang penfdaftarannya dimulai 15 Oktober 2025, Menaker Yassierli mengatakan bahwa program ini menargetkan lulusan yang baru lulus dalam 1 tahun terakhir. 

Program Magang lulusan sarjana ini dibatasi maksimum 6 bulan yang dapat diakses lewat platform SIAPkerja


Selengkapnya saksikan Breaking News, CNBC Indonesia (Rabu, 01/10/2025)


 Terus ikuti berita ekonomi bisnis dan analisis mendalam hanya di https://www.cnbcindonesia.com/. 

CNBC Indonesia terafiliasi dengan CNBC Internasional dan beroperasi di bawah grup Transmedia dan tergabung bersama Trans TV, Trans7, Detikcom, Transvision, CNN Indonesia dan CNN Indonesia.com. 

CNBC Indonesia dapat dinikmati melalui tayangan Transvision channel 805 atau streaming melalui aplikasi CNBC Indonesia yang dapat di download di playstore atau iOS.

Follow us on social: Twitter: https://twitter.com/cnbcindonesia

Facebook Page: https://www.facebook.com/CNBCIndonesia/

Instagram: https://www.instagram.com/cnbcindonesia/
https://www.instagram.com/cuap_cuan/

Tiktok: https://bit.ly/38BYtJx

Spotify: https://spoti.fi/2BR7KkT",UCGN9JsnkvK05v2lnTI_-uGA,CNBC Indonesia,2025-10-01T06:58:57Z,10938,117,31,UgwrTym_sj_hSUMVynt4AaABAg,"Kalau nggak bisa nyiptain lapangan kerja, tidur aja om 🤮🤮🤮🤮🤮🤮",@samboro5473,UC9uqNRYHkEUJne5oglkxuKA,2025-10-14T06:25:44Z,2025-10-14T06:25:44Z,0,false,true,true
youtube,Magang Berdampak,Magang_Berdampak_awal,Magang Berdampak MSIB,Magang Berdampak MSIB,2025-06-16T00:00:00Z,2026-06-23T23:59:59Z,Jz6Qk0pOsvk,https://www.youtube.com/watch?v=Jz6Qk0pOsvk,Menaker Beberkan Syarat & Ketentuan Program Magang Fresh Graduate 2025,"Pemerintah menyampaikan perkembangan program paket kebijakan ekonomi dan insentif 2025 untuk menjaga pertumbuhan ekonomi RI yang meliputi 8 Program Akselerasi Program 2025, 4 Program dilanjutkan di 2026 dan 5 Program Peneyrapan Tenaga Kerja


Terkait program magang fresh graduate yang penfdaftarannya dimulai 15 Oktober 2025, Menaker Yassierli mengatakan bahwa program ini menargetkan lulusan yang baru lulus dalam 1 tahun terakhir. 

Program Magang lulusan sarjana ini dibatasi maksimum 6 bulan yang dapat diakses lewat platform SIAPkerja


Selengkapnya saksikan Breaking News, CNBC Indonesia (Rabu, 01/10/2025)


 Terus ikuti berita ekonomi bisnis dan analisis mendalam hanya di https://www.cnbcindonesia.com/. 

CNBC Indonesia terafiliasi dengan CNBC Internasional dan beroperasi di bawah grup Transmedia dan tergabung bersama Trans TV, Trans7, Detikcom, Transvision, CNN Indonesia dan CNN Indonesia.com. 

CNBC Indonesia dapat dinikmati melalui tayangan Transvision channel 805 atau streaming melalui aplikasi CNBC Indonesia yang dapat di download di playstore atau iOS.

Follow us on social: Twitter: https://twitter.com/cnbcindonesia

Facebook Page: https://www.facebook.com/CNBCIndonesia/

Instagram: https://www.instagram.com/cnbcindonesia/
https://www.instagram.com/cuap_cuan/

Tiktok: https://bit.ly/38BYtJx

Spotify: https://spoti.fi/2BR7KkT",UCGN9JsnkvK05v2lnTI_-uGA,CNBC Indonesia,2025-10-01T06:58:57Z,10938,117,31,UgyCYjH_qyeV1gswAvF4AaABAg,Setelah magang terus bagai mana kalo masih susah cari kerja,@sopyan-9608,UCqFcbZwyhqSE66MkHIfQe0A,2025-10-13T02:00:57Z,2025-10-13T02:00:57Z,0,false,true,true
youtube,Magang Berdampak,Magang_Berdampak_awal,Magang Berdampak MSIB,Magang Berdampak MSIB,2025-06-16T00:00:00Z,2026-06-23T23:59:59Z,Jz6Qk0pOsvk,https://www.youtube.com/watch?v=Jz6Qk0pOsvk,Menaker Beberkan Syarat & Ketentuan Program Magang Fresh Graduate 2025,"Pemerintah menyampaikan perkembangan program paket kebijakan ekonomi dan insentif 2025 untuk menjaga pertumbuhan ekonomi RI yang meliputi 8 Program Akselerasi Program 2025, 4 Program dilanjutkan di 2026 dan 5 Program Peneyrapan Tenaga Kerja


Terkait program magang fresh graduate yang penfdaftarannya dimulai 15 Oktober 2025, Menaker Yassierli mengatakan bahwa program ini menargetkan lulusan yang baru lulus dalam 1 tahun terakhir. 

Program Magang lulusan sarjana ini dibatasi maksimum 6 bulan yang dapat diakses lewat platform SIAPkerja


Selengkapnya saksikan Breaking News, CNBC Indonesia (Rabu, 01/10/2025)


 Terus ikuti berita ekonomi bisnis dan analisis mendalam hanya di https://www.cnbcindonesia.com/. 

CNBC Indonesia terafiliasi dengan CNBC Internasional dan beroperasi di bawah grup Transmedia dan tergabung bersama Trans TV, Trans7, Detikcom, Transvision, CNN Indonesia dan CNN Indonesia.com. 

CNBC Indonesia dapat dinikmati melalui tayangan Transvision channel 805 atau streaming melalui aplikasi CNBC Indonesia yang dapat di download di playstore atau iOS.

Follow us on social: Twitter: https://twitter.com/cnbcindonesia

Facebook Page: https://www.facebook.com/CNBCIndonesia/

Instagram: https://www.instagram.com/cnbcindonesia/
https://www.instagram.com/cuap_cuan/

Tiktok: https://bit.ly/38BYtJx

Spotify: https://spoti.fi/2BR7KkT",UCGN9JsnkvK05v2lnTI_-uGA,CNBC Indonesia,2025-10-01T06:58:57Z,10938,117,31,UgzfQL4ZQpbL6TbKx-R4AaABAg,"Masuk ke wennya error ,kok nggak jelas yA",@sandradwiyana5588,UCg8Yyr2eBbRGejFLj2bUKLA,2025-10-12T14:18:18Z,2025-10-12T14:18:18Z,0,false,true,true
youtube,Magang Berdampak,Magang_Berdampak_awal,Magang Berdampak MSIB,Magang Berdampak MSIB,2025-06-16T00:00:00Z,2026-06-23T23:59:59Z,Jz6Qk0pOsvk,https://www.youtube.com/watch?v=Jz6Qk0pOsvk,Menaker Beberkan Syarat & Ketentuan Program Magang Fresh Graduate 2025,"Pemerintah menyampaikan perkembangan program paket kebijakan ekonomi dan insentif 2025 untuk menjaga pertumbuhan ekonomi RI yang meliputi 8 Program Akselerasi Program 2025, 4 Program dilanjutkan di 2026 dan 5 Program Peneyrapan Tenaga Kerja


Terkait program magang fresh graduate yang penfdaftarannya dimulai 15 Oktober 2025, Menaker Yassierli mengatakan bahwa program ini menargetkan lulusan yang baru lulus dalam 1 tahun terakhir. 

Program Magang lulusan sarjana ini dibatasi maksimum 6 bulan yang dapat diakses lewat platform SIAPkerja


Selengkapnya saksikan Breaking News, CNBC Indonesia (Rabu, 01/10/2025)


 Terus ikuti berita ekonomi bisnis dan analisis mendalam hanya di https://www.cnbcindonesia.com/. 

CNBC Indonesia terafiliasi dengan CNBC Internasional dan beroperasi di bawah grup Transmedia dan tergabung bersama Trans TV, Trans7, Detikcom, Transvision, CNN Indonesia dan CNN Indonesia.com. 

CNBC Indonesia dapat dinikmati melalui tayangan Transvision channel 805 atau streaming melalui aplikasi CNBC Indonesia yang dapat di download di playstore atau iOS.

Follow us on social: Twitter: https://twitter.com/cnbcindonesia

Facebook Page: https://www.facebook.com/CNBCIndonesia/

Instagram: https://www.instagram.com/cnbcindonesia/
https://www.instagram.com/cuap_cuan/

Tiktok: https://bit.ly/38BYtJx

Spotify: https://spoti.fi/2BR7KkT",UCGN9JsnkvK05v2lnTI_-uGA,CNBC Indonesia,2025-10-01T06:58:57Z,10938,117,31,UgxOjU81ZI5xSgusCFZ4AaABAg,Nah gt.. guyur sektor fiskal.. apa program belanja diskon wong duitnya kaga ada di rakyat.. rakyat butuh duit di suruh kerja ya mau lah...,@Analiskampung,UCljSge2YBYDLpcRzhGYaZow,2025-10-12T04:53:49Z,2025-10-12T04:53:49Z,0,false,true,true
youtube,Magang Berdampak,Magang_Berdampak_awal,Magang Berdampak MSIB,Magang Berdampak MSIB,2025-06-16T00:00:00Z,2026-06-23T23:59:59Z,Jz6Qk0pOsvk,https://www.youtube.com/watch?v=Jz6Qk0pOsvk,Menaker Beberkan Syarat & Ketentuan Program Magang Fresh Graduate 2025,"Pemerintah menyampaikan perkembangan program paket kebijakan ekonomi dan insentif 2025 untuk menjaga pertumbuhan ekonomi RI yang meliputi 8 Program Akselerasi Program 2025, 4 Program dilanjutkan di 2026 dan 5 Program Peneyrapan Tenaga Kerja


Terkait program magang fresh graduate yang penfdaftarannya dimulai 15 Oktober 2025, Menaker Yassierli mengatakan bahwa program ini menargetkan lulusan yang baru lulus dalam 1 tahun terakhir. 

Program Magang lulusan sarjana ini dibatasi maksimum 6 bulan yang dapat diakses lewat platform SIAPkerja


Selengkapnya saksikan Breaking News, CNBC Indonesia (Rabu, 01/10/2025)


 Terus ikuti berita ekonomi bisnis dan analisis mendalam hanya di https://www.cnbcindonesia.com/. 

CNBC Indonesia terafiliasi dengan CNBC Internasional dan beroperasi di bawah grup Transmedia dan tergabung bersama Trans TV, Trans7, Detikcom, Transvision, CNN Indonesia dan CNN Indonesia.com. 

CNBC Indonesia dapat dinikmati melalui tayangan Transvision channel 805 atau streaming melalui aplikasi CNBC Indonesia yang dapat di download di playstore atau iOS.

Follow us on social: Twitter: https://twitter.com/cnbcindonesia

Facebook Page: https://www.facebook.com/CNBCIndonesia/

Instagram: https://www.instagram.com/cnbcindonesia/
https://www.instagram.com/cuap_cuan/

Tiktok: https://bit.ly/38BYtJx

Spotify: https://spoti.fi/2BR7KkT",UCGN9JsnkvK05v2lnTI_-uGA,CNBC Indonesia,2025-10-01T06:58:57Z,10938,117,31,UgwOlfKs6NjsN6gY9kd4AaABAg,Sebaiknya Bpk Presiden   magangnya di Pendidikan Non Formal kami sangat membutuhkan utk tenaga guru dan operator. Tolong tolong tolong Bpk presiden.,@HeniJuhaeni-v4t,UCFbMp574xNUNwuF_xgqDfrQ,2025-10-12T00:48:34Z,2025-10-12T00:48:34Z,2,false,true,true
youtube,Magang Berdampak,Magang_Berdampak_awal,Magang Berdampak MSIB,Magang Berdampak MSIB,2025-06-16T00:00:00Z,2026-06-23T23:59:59Z,Jz6Qk0pOsvk,https://www.youtube.com/watch?v=Jz6Qk0pOsvk,Menaker Beberkan Syarat & Ketentuan Program Magang Fresh Graduate 2025,"Pemerintah menyampaikan perkembangan program paket kebijakan ekonomi dan insentif 2025 untuk menjaga pertumbuhan ekonomi RI yang meliputi 8 Program Akselerasi Program 2025, 4 Program dilanjutkan di 2026 dan 5 Program Peneyrapan Tenaga Kerja


Terkait program magang fresh graduate yang penfdaftarannya dimulai 15 Oktober 2025, Menaker Yassierli mengatakan bahwa program ini menargetkan lulusan yang baru lulus dalam 1 tahun terakhir. 

Program Magang lulusan sarjana ini dibatasi maksimum 6 bulan yang dapat diakses lewat platform SIAPkerja


Selengkapnya saksikan Breaking News, CNBC Indonesia (Rabu, 01/10/2025)


 Terus ikuti berita ekonomi bisnis dan analisis mendalam hanya di https://www.cnbcindonesia.com/. 

CNBC Indonesia terafiliasi dengan CNBC Internasional dan beroperasi di bawah grup Transmedia dan tergabung bersama Trans TV, Trans7, Detikcom, Transvision, CNN Indonesia dan CNN Indonesia.com. 

CNBC Indonesia dapat dinikmati melalui tayangan Transvision channel 805 atau streaming melalui aplikasi CNBC Indonesia yang dapat di download di playstore atau iOS.

Follow us on social: Twitter: https://twitter.com/cnbcindonesia

Facebook Page: https://www.facebook.com/CNBCIndonesia/

Instagram: https://www.instagram.com/cnbcindonesia/
https://www.instagram.com/cuap_cuan/

Tiktok: https://bit.ly/38BYtJx

Spotify: https://spoti.fi/2BR7KkT",UCGN9JsnkvK05v2lnTI_-uGA,CNBC Indonesia,2025-10-01T06:58:57Z,10938,117,31,UgylRyC98g5nYcmM2Kh4AaABAg,Kami kekurangan guru pendidikan Non Formal. Pendidikan kesetaraan.,@HeniJuhaeni-v4t,UCFbMp574xNUNwuF_xgqDfrQ,2025-10-12T00:40:46Z,2025-10-12T00:40:46Z,1,false,true,true
youtube,Magang Berdampak,Magang_Berdampak_awal,Magang Berdampak MSIB,Magang Berdampak MSIB,2025-06-16T00:00:00Z,2026-06-23T23:59:59Z,Jz6Qk0pOsvk,https://www.youtube.com/watch?v=Jz6Qk0pOsvk,Menaker Beberkan Syarat & Ketentuan Program Magang Fresh Graduate 2025,"Pemerintah menyampaikan perkembangan program paket kebijakan ekonomi dan insentif 2025 untuk menjaga pertumbuhan ekonomi RI yang meliputi 8 Program Akselerasi Program 2025, 4 Program dilanjutkan di 2026 dan 5 Program Peneyrapan Tenaga Kerja


Terkait program magang fresh graduate yang penfdaftarannya dimulai 15 Oktober 2025, Menaker Yassierli mengatakan bahwa program ini menargetkan lulusan yang baru lulus dalam 1 tahun terakhir. 

Program Magang lulusan sarjana ini dibatasi maksimum 6 bulan yang dapat diakses lewat platform SIAPkerja


Selengkapnya saksikan Breaking News, CNBC Indonesia (Rabu, 01/10/2025)


 Terus ikuti berita ekonomi bisnis dan analisis mendalam hanya di https://www.cnbcindonesia.com/. 

CNBC Indonesia terafiliasi dengan CNBC Internasional dan beroperasi di bawah grup Transmedia dan tergabung bersama Trans TV, Trans7, Detikcom, Transvision, CNN Indonesia dan CNN Indonesia.com. 

CNBC Indonesia dapat dinikmati melalui tayangan Transvision channel 805 atau streaming melalui aplikasi CNBC Indonesia yang dapat di download di playstore atau iOS.

Follow us on social: Twitter: https://twitter.com/cnbcindonesia

Facebook Page: https://www.facebook.com/CNBCIndonesia/

Instagram: https://www.instagram.com/cnbcindonesia/
https://www.instagram.com/cuap_cuan/

Tiktok: https://bit.ly/38BYtJx

Spotify: https://spoti.fi/2BR7KkT",UCGN9JsnkvK05v2lnTI_-uGA,CNBC Indonesia,2025-10-01T06:58:57Z,10938,117,31,Ugy29Djxdpo-OALwdql4AaABAg,Fresh graduate aja ya berarti?,@chintiaalqiftiah,UC9zWfubMbD5AJWUXzoQk2ow,2025-10-10T11:11:58Z,2025-10-10T11:11:58Z,1,false,true,true
youtube,Magang Berdampak,Magang_Berdampak_awal,Magang Berdampak MSIB,Magang Berdampak MSIB,2025-06-16T00:00:00Z,2026-06-23T23:59:59Z,Jz6Qk0pOsvk,https://www.youtube.com/watch?v=Jz6Qk0pOsvk,Menaker Beberkan Syarat & Ketentuan Program Magang Fresh Graduate 2025,"Pemerintah menyampaikan perkembangan program paket kebijakan ekonomi dan insentif 2025 untuk menjaga pertumbuhan ekonomi RI yang meliputi 8 Program Akselerasi Program 2025, 4 Program dilanjutkan di 2026 dan 5 Program Peneyrapan Tenaga Kerja


Terkait program magang fresh graduate yang penfdaftarannya dimulai 15 Oktober 2025, Menaker Yassierli mengatakan bahwa program ini menargetkan lulusan yang baru lulus dalam 1 tahun terakhir. 

Program Magang lulusan sarjana ini dibatasi maksimum 6 bulan yang dapat diakses lewat platform SIAPkerja


Selengkapnya saksikan Breaking News, CNBC Indonesia (Rabu, 01/10/2025)


 Terus ikuti berita ekonomi bisnis dan analisis mendalam hanya di https://www.cnbcindonesia.com/. 

CNBC Indonesia terafiliasi dengan CNBC Internasional dan beroperasi di bawah grup Transmedia dan tergabung bersama Trans TV, Trans7, Detikcom, Transvision, CNN Indonesia dan CNN Indonesia.com. 

CNBC Indonesia dapat dinikmati melalui tayangan Transvision channel 805 atau streaming melalui aplikasi CNBC Indonesia yang dapat di download di playstore atau iOS.

Follow us on social: Twitter: https://twitter.com/cnbcindonesia

Facebook Page: https://www.facebook.com/CNBCIndonesia/

Instagram: https://www.instagram.com/cnbcindonesia/
https://www.instagram.com/cuap_cuan/

Tiktok: https://bit.ly/38BYtJx

Spotify: https://spoti.fi/2BR7KkT",UCGN9JsnkvK05v2lnTI_-uGA,CNBC Indonesia,2025-10-01T06:58:57Z,10938,117,31,UgxG9H9XwaBJHfU8HH14AaABAg,Smg anakq lulus,@WiwikFatmawati-x3u,UCJcw4WZj3zOgQeeaspJuQPg,2025-10-09T05:25:24Z,2025-10-09T05:25:24Z,1,false,true,true
youtube,Magang Berdampak,Magang_Berdampak_awal,Magang Berdampak MSIB,Magang Berdampak MSIB,2025-06-16T00:00:00Z,2026-06-23T23:59:59Z,Jz6Qk0pOsvk,https://www.youtube.com/watch?v=Jz6Qk0pOsvk,Menaker Beberkan Syarat & Ketentuan Program Magang Fresh Graduate 2025,"Pemerintah menyampaikan perkembangan program paket kebijakan ekonomi dan insentif 2025 untuk menjaga pertumbuhan ekonomi RI yang meliputi 8 Program Akselerasi Program 2025, 4 Program dilanjutkan di 2026 dan 5 Program Peneyrapan Tenaga Kerja


Terkait program magang fresh graduate yang penfdaftarannya dimulai 15 Oktober 2025, Menaker Yassierli mengatakan bahwa program ini menargetkan lulusan yang baru lulus dalam 1 tahun terakhir. 

Program Magang lulusan sarjana ini dibatasi maksimum 6 bulan yang dapat diakses lewat platform SIAPkerja


Selengkapnya saksikan Breaking News, CNBC Indonesia (Rabu, 01/10/2025)


 Terus ikuti berita ekonomi bisnis dan analisis mendalam hanya di https://www.cnbcindonesia.com/. 

CNBC Indonesia terafiliasi dengan CNBC Internasional dan beroperasi di bawah grup Transmedia dan tergabung bersama Trans TV, Trans7, Detikcom, Transvision, CNN Indonesia dan CNN Indonesia.com. 

CNBC Indonesia dapat dinikmati melalui tayangan Transvision channel 805 atau streaming melalui aplikasi CNBC Indonesia yang dapat di download di playstore atau iOS.

Follow us on social: Twitter: https://twitter.com/cnbcindonesia

Facebook Page: https://www.facebook.com/CNBCIndonesia/

Instagram: https://www.instagram.com/cnbcindonesia/
https://www.instagram.com/cuap_cuan/

Tiktok: https://bit.ly/38BYtJx

Spotify: https://spoti.fi/2BR7KkT",UCGN9JsnkvK05v2lnTI_-uGA,CNBC Indonesia,2025-10-01T06:58:57Z,10938,117,31,Ugw4MW2Y1PlZoqu_roF4AaABAg,Hanya sayangnya diskriminasi   pendidikan dan usia harusnya  pendidikan sma smk dan maksimal usia  tidak dibatasi semua mendapatkan  kesempatan yg sama😊 kenapa  hnya yg D3dan S1yg bisa melamar sedangkan sma dan smk juga punyg hak yg sama😊 sebagai warga negara indonesia  juga'piye toh pak menteri tenaga kerja? Masih bagus zaman pak harto ad program padat karya  buat yg butuh kerja nganggur langsung di salurkan melalui program itu ' dan buat yg tidak punya pekerjaan bisa makan gratis di warteg  yg bayar waktu itu kementrian sosial yg menjabat waktu itu ibu tutut itu baru bagus  jadi rakyat tidak bingung😊,@denisFathir-y4o,UCDJ5USFMY-ccp4Xw3ctvPLg,2025-10-07T18:38:53Z,2025-10-07T18:48:30Z,0,false,true,true
youtube,Magang Berdampak,Magang_Berdampak_awal,Magang Berdampak MSIB,Magang Berdampak MSIB,2025-06-16T00:00:00Z,2026-06-23T23:59:59Z,Jz6Qk0pOsvk,https://www.youtube.com/watch?v=Jz6Qk0pOsvk,Menaker Beberkan Syarat & Ketentuan Program Magang Fresh Graduate 2025,"Pemerintah menyampaikan perkembangan program paket kebijakan ekonomi dan insentif 2025 untuk menjaga pertumbuhan ekonomi RI yang meliputi 8 Program Akselerasi Program 2025, 4 Program dilanjutkan di 2026 dan 5 Program Peneyrapan Tenaga Kerja


Terkait program magang fresh graduate yang penfdaftarannya dimulai 15 Oktober 2025, Menaker Yassierli mengatakan bahwa program ini menargetkan lulusan yang baru lulus dalam 1 tahun terakhir. 

Program Magang lulusan sarjana ini dibatasi maksimum 6 bulan yang dapat diakses lewat platform SIAPkerja


Selengkapnya saksikan Breaking News, CNBC Indonesia (Rabu, 01/10/2025)


 Terus ikuti berita ekonomi bisnis dan analisis mendalam hanya di https://www.cnbcindonesia.com/. 

CNBC Indonesia terafiliasi dengan CNBC Internasional dan beroperasi di bawah grup Transmedia dan tergabung bersama Trans TV, Trans7, Detikcom, Transvision, CNN Indonesia dan CNN Indonesia.com. 

CNBC Indonesia dapat dinikmati melalui tayangan Transvision channel 805 atau streaming melalui aplikasi CNBC Indonesia yang dapat di download di playstore atau iOS.

Follow us on social: Twitter: https://twitter.com/cnbcindonesia

Facebook Page: https://www.facebook.com/CNBCIndonesia/

Instagram: https://www.instagram.com/cnbcindonesia/
https://www.instagram.com/cuap_cuan/

Tiktok: https://bit.ly/38BYtJx

Spotify: https://spoti.fi/2BR7KkT",UCGN9JsnkvK05v2lnTI_-uGA,CNBC Indonesia,2025-10-01T06:58:57Z,10938,117,31,UgwvhuwdH2fZ-05rF1V4AaABAg,Masiswa bisa ngak?,@NONAME-iu4rv,UCMgk0555raRl-P1_JIG0K-w,2025-10-07T14:59:21Z,2025-10-07T14:59:21Z,0,false,true,true
